Metric,Hits@1,Hits@3,Hits@10,Hits@20,Hits@50,Hits@100,MRR,mrr_hit1,mrr_hit3,mrr_hit10,mrr_hit20,mrr_hit50,mrr_hit100,AUC,AP,ACC,out_channels,hidden_channels,heads,negative_slope,dropout,num_layers,base_lr,score_num_layers_predictor,score_gin_mlp_layer,score_hidden_channels,score_out_channels,score_num_layers,score_dropout,product,epochs,train_time,test_time,params
cora_runqeogi6ee_GAT_hyper2dveo9i7,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,14.95844268798828,15.00407361984253,217344
cora_run1qacz7uf_GAT_hyperyrb0qgr8,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,12.154204368591309,12.205620288848875,217344
cora_run1qacz7uf_GAT_hypera4m1k57m,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,7.569903612136841,7.662188291549683,217344
cora_runqeogi6ee_GAT_hyper800si4br,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,16.094533443450928,16.237600803375244,217344
cora_run1qacz7uf_GAT_hyperyhfwvjyy,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,6.786908388137817,6.950493097305298,217344
cora_runqeogi6ee_GAT_hyper2psv5akm,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,6.044357061386108,6.110188722610474,217344
cora_run1qacz7uf_GAT_hyperaux0bwz1,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,8.233002185821533,8.330792427062988,217344
cora_runqeogi6ee_GAT_hyperfr4g74kr,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,6.821740627288818,6.897946834564209,217344
cora_run1qacz7uf_GAT_hyperke570nmh,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,7.2236247062683105,7.275774002075195,217344
cora_runqeogi6ee_GAT_hyperasz7ekar,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,8.487031698226929,8.539800643920898,217344
cora_runqeogi6ee_GAT_hyper9pjrld9m,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,8.264136791229248,8.438956260681152,217344
cora_run1qacz7uf_GAT_hyperob3j4qjm,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,17.742635250091553,17.84893798828125,217344
cora_runqeogi6ee_GAT_hyper6rb3w8bm,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,16.726072311401367,16.806034803390503,217344
cora_run1qacz7uf_GAT_hyperqnb8k4rx,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,21.616459369659424,21.742679357528687,217344
cora_runqeogi6ee_GAT_hyperz3xcnxge,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,22.09272766113281,22.21489715576172,217344
cora_run1qacz7uf_GAT_hypergwh4dwrj,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,21.437055349349976,21.552252292633057,217344
cora_runqeogi6ee_GAT_hyperizwdqbkx,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,23.367746114730835,23.467310905456543,217344
cora_run1qacz7uf_GAT_hyperwzx8ghyq,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,27.594724416732788,27.6910662651062,217344
cora_run1qacz7uf_GAT_hyperte97x1zt,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,10.48689866065979,10.615903854370115,217344
cora_runqeogi6ee_GAT_hyperehq6rlng,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,27.788021087646484,27.89311695098877,217344
cora_run1qacz7uf_GAT_hyperjjykupve,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,13.568221807479858,13.634950637817385,217344
cora_runqeogi6ee_GAT_hyper8x0l50ul,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,11.464613437652588,11.512826681137083,217344
cora_runqeogi6ee_GAT_hyper689rlik7,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,13.189623594284058,13.243101119995115,217344
cora_run1qacz7uf_GAT_hypernoresrjh,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,12.995482444763184,13.051173448562622,217344
cora_runqeogi6ee_GAT_hyperhekhmvcd,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,15.520503044128418,15.589620113372805,217344
cora_run1qacz7uf_GAT_hyperzg85ov07,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,18.157348155975345,18.319984197616577,217344
cora_run1qacz7uf_GAT_hypertosqkgb1,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,6.873135566711426,6.9423158168792725,217344
cora_runqeogi6ee_GAT_hyperalh5lrt3,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,15.873948097229004,15.93396258354187,217344
cora_run1qacz7uf_GAT_hyper9gls054a,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,7.95675253868103,8.136348724365234,217344
cora_runqeogi6ee_GAT_hyper1ed399x0,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,6.9905266761779785,7.181624412536621,217344
cora_run1qacz7uf_GAT_hypers5fxj2yh,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,7.277148723602295,7.33312463760376,217344
cora_runqeogi6ee_GAT_hyper3liv4psh,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,6.7854883670806885,6.843798398971558,217344
cora_run1qacz7uf_GAT_hypertw18gt1f,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,8.352373123168945,8.51099443435669,217344
cora_runqeogi6ee_GAT_hyper9s1y43vk,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,7.538590669631958,7.652595520019531,217344
cora_runqeogi6ee_GAT_hyper58udb57t,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,8.214849710464478,8.272244453430176,217344
cora_run1qacz7uf_GAT_hyperdmo7w1lm,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,18.34156966209412,18.470559120178223,217344
cora_runqeogi6ee_GAT_hypern8u0v0jq,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,18.326518297195435,18.37266159057617,217344
cora_run1qacz7uf_GAT_hypervbk2jt84,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,22.17136025428772,22.216944456100464,217344
cora_runqeogi6ee_GAT_hyperyac49jtj,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,22.9829044342041,23.08323860168457,217344
cora_run1qacz7uf_GAT_hyper0t96y9t7,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,22.96314549446106,23.05653071403504,217344
cora_runqeogi6ee_GAT_hyperjx4znch2,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,25.43776535987854,25.570636510849,217344
cora_run1qacz7uf_GAT_hypervqs4hvff,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,30.54685950279236,30.65911602973938,217344
cora_run1qacz7uf_GAT_hyper6557lu1a,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,11.431227922439575,11.510799169540403,217344
cora_runqeogi6ee_GAT_hypere3nx7iy4,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,26.747425079345703,26.926082372665405,217344
cora_runqeogi6ee_GAT_hyperyd9fu5x4,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,9.09353256225586,9.170191049575806,217344
cora_run1qacz7uf_GAT_hypers5y3q9as,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,13.092469930648804,13.151347398757936,217344
cora_runqeogi6ee_GAT_hyperr5qdjsh2,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,13.755877494812012,13.809791803359984,217344
cora_run1qacz7uf_GAT_hyper1s90zv2v,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,11.46555757522583,11.513888120651243,217344
cora_runqeogi6ee_GAT_hyperbf54lxx4,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,15.684226274490356,15.7978355884552,217344
cora_run1qacz7uf_GAT_hyperptnsoz9t,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,14.9412579536438,15.01840353012085,217344
cora_run1qacz7uf_GAT_hyperk2yv1okf,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,6.431384086608887,6.551305770874023,217344
cora_runqeogi6ee_GAT_hyperhgzf9thu,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,15.911736726760864,15.958664417266846,217344
cora_run1qacz7uf_GAT_hyper7gvcvxce,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,7.817920207977295,8.014481782913208,217344
cora_runqeogi6ee_GAT_hyperhzmaaif4,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,6.525451183319092,6.611501932144165,217344
cora_run1qacz7uf_GAT_hypermlz8lxot,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,7.88577938079834,7.958387613296509,217344
cora_runqeogi6ee_GAT_hypersqj3902h,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,7.850820779800415,7.9532880783081055,217344
cora_run1qacz7uf_GAT_hyperhaulmq6b,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,8.410210132598877,8.53887152671814,217344
cora_runqeogi6ee_GAT_hyperjadvhe0a,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,8.675552606582642,8.752693176269531,217344
cora_runqeogi6ee_GAT_hyperxhdkdne7,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,7.421483278274536,7.477380990982056,217344
cora_run1qacz7uf_GAT_hyper8rpc9h35,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,17.178932428359985,17.2260901927948,217344
cora_runqeogi6ee_GAT_hyperdaxyyyli,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,19.33324432373047,19.461077451705933,217344
cora_run1qacz7uf_GAT_hypertrw928oi,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,23.63075017929077,23.72754573822021,217344
cora_runqeogi6ee_GAT_hyperm1h934s2,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,22.098629474639893,22.22776579856873,217344
cora_run1qacz7uf_GAT_hypera5fk8m9p,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,20.102118015289307,20.20477795600891,217344
cora_runqeogi6ee_GAT_hyperheswctcf,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,25.30600905418396,25.37686824798584,217344
cora_run1qacz7uf_GAT_hyper4bub4re2,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,28.43675112724304,28.57997989654541,217344
cora_run1qacz7uf_GAT_hypero8svsust,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,11.33565616607666,11.46432328224182,217344
cora_runqeogi6ee_GAT_hyperr2jwltf1,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,29.25459623336792,29.40938258171081,217344
cora_run1qacz7uf_GAT_hypera2cwu5ao,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,14.070245265960692,14.20825982093811,217344
cora_runqeogi6ee_GAT_hyper6nfrp1jp,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,10.407196998596191,10.455551147460938,217344
cora_runqeogi6ee_GAT_hyperbg3r0db6,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,10.90091347694397,10.958237648010254,217344
cora_run1qacz7uf_GAT_hyper82t9owkx,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,13.55040979385376,13.603363037109377,217344
cora_runqeogi6ee_GAT_hyperplgoxg0y,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,14.2075092792511,14.376348972320557,217344
cora_run1qacz7uf_GAT_hyperkcoh7xoi,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,15.645434379577637,15.696794033050535,217344
cora_run1qacz7uf_GAT_hyperziz05myy,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,6.243530511856079,6.363131523132324,217344
cora_runqeogi6ee_GAT_hypermegel1c7,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,15.77967119216919,15.833463191986084,217344
cora_run1qacz7uf_GAT_hyperyucclh7i,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,8.045223236083984,8.154650926589966,217344
cora_runqeogi6ee_GAT_hyper0q4ot4fi,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,7.065458059310913,7.148241281509399,217344
cora_run1qacz7uf_GAT_hyperrhx2dwgp,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,8.593698263168335,8.748642921447754,217344
cora_runqeogi6ee_GAT_hyperbqecdwnh,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,10.052984714508057,10.238775968551636,217344
cora_run1qacz7uf_GAT_hyperyckh9vil,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,9.75395369529724,9.96045184135437,217344
cora_runqeogi6ee_GAT_hyperau8qfocx,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,10.972543478012083,11.15006399154663,217344
cora_runqeogi6ee_GAT_hyperjboefss5,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,8.422118663787842,8.537627935409546,217344
cora_run1qacz7uf_GAT_hyperuoommt1g,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,19.025665760040283,19.06759595870972,217344
cora_runqeogi6ee_GAT_hypertkdyws7r,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,18.880383014678955,18.926619052886963,217344
cora_run1qacz7uf_GAT_hyperqkqjiyuk,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,21.65440082550049,21.70102047920227,217344
cora_runqeogi6ee_GAT_hypers0kcmjfo,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,29.54951572418213,29.723768949508667,217344
cora_run1qacz7uf_GAT_hyper94m440i3,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,25.281352519989014,25.44210314750672,217344
cora_runqeogi6ee_GAT_hyperzxusu761,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,32.88946342468262,33.02163028717041,217344
cora_run1qacz7uf_GAT_hyperdtw505jv,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,28.740633487701416,28.791150331497192,217344
cora_run1qacz7uf_GAT_hypert7563s8k,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,9.05703091621399,9.10253381729126,217344
cora_runqeogi6ee_GAT_hyper0e6pbcpy,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,26.335904359817505,26.382113695144653,217344
